Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4271,0,FictitiousPlayAgent,FictitiousPlayAgent,0.18093922651933703,-0.1611418047882136,-1.0,1.0,0,1,127.605599164727,143.5166174163241,"[0.3936, 0.6064]","[0.4194, 0.5806]",2097,2211
4272,0,FictitiousPlayAgent,FictitiousPlayAgent,0.21306948918545787,-0.1606074551311551,1.0,-1.0,1,1,126.81866865391245,144.35600996119294,"[0.3935, 0.6065]","[0.4197, 0.5803]",2175,2212
4273,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2773549000951475,0.30589914367269266,1.0,-1.0,0,0,125.5413137538173,145.66190910486563,"[0.5742, 0.4258]","[0.5647, 0.4353]",2098,2061
4274,0,FictitiousPlayAgent,FictitiousPlayAgent,0.17985280588776442,-0.2585096596136155,2.0,-2.0,0,0,123.7547452165588,147.50091554460803,"[0.3933, 0.6067]","[0.4195, 0.5805]",2099,2062
4275,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2767475035663338,0.2596291012838803,-2.0,2.0,0,1,125.47799771299248,145.80619371864512,"[0.5744, 0.4256]","[0.5649, 0.4351]",2100,2213
4276,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2775665399239543,0.2604562737642585,-2.0,2.0,0,1,127.20043117306852,144.11085151332193,"[0.5741, 0.4259]","[0.5651, 0.4349]",2101,2214
4277,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.27838479809976246,0.30403800475059384,1.0,-1.0,0,0,125.92204637496876,145.41488951807253,"[0.5739, 0.4261]","[0.5653, 0.4347]",2102,2063
4278,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2962962962962963,0.2621082621082622,2.0,-2.0,1,1,123.64426859719099,147.71830832149132,"[0.5741, 0.4259]","[0.5655, 0.4345]",2176,2215
4279,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.27859515899383014,0.30422401518747033,1.0,-1.0,0,0,122.36567343819716,149.02253233667878,"[0.5738, 0.4262]","[0.5653, 0.4347]",2103,2064
4280,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.29601518026565454,0.2618595825426945,2.0,-2.0,1,1,120.0876848233964,151.32613764977177,"[0.574, 0.426]","[0.5655, 0.4345]",2177,2216
